rg,cpf
787d293b.767,6ce8c8bd.75b6.
21cce5b0.595,be10d4d9.0376.
78d99e8b.094,d5367817.2021.
16b35f60.97c,0c3a47ca.cd60.
93501572.c30,cdd0c430.74d9.
c1e0881d.5ef,80f037bb.2c9b.
b0000525.a21,43fbc3dd.1b94.
11d32b7c.80e,c109d80f.dfbf.
3d7bc993.830,51713af3.923b.
c2f70bbd.6e2,b9cc3cbf.2e9e.
b61fd729.7d8,84ecc0f5.7e3c.
4eb31d66.681,abb5de88.6863.
4a15e691.969,175abbe6.d689.
d6258002.637,cd3527d5.477a.
cd8cc6e8.648,5ee880ac.61f3.
d4b68b4b.fcf,610076b5.626b.
f0f143f6.fbd,58c3b5fd.e14b.
3952fbdf.5ef,543ec1e1.11e4.
b459dbc0.3f5,4c38a4a7.f6ca.
8ec621c6.7b1,6c931f11.5369.
cbbc5fb2.96e,00616190.e466.
576ca6d1.cf0,75aaefdb.3323.
641afce2.d01,cf878ad6.b26e.
59b9c62e.f6f,cdcc645e.f160.
e6168094.c45,ef2428c8.8e4b.
9e105f4a.06c,f4fc6302.c567.
e054f088.8c6,ec6909c7.dddb.
1b0bfc53.ed5,a8a6c9cb.1276.
f8575f1d.e05,9de312c8.45fd.
56bef309.36c,86d8d9c2.8a70.
e58c364f.e6b,7d06fcfe.d29d.
7bcbdd18.b91,100f821a.ec70.
0c79e4f5.b30,98696d15.bd2a.
2cb68980.98c,60024994.015d.
695d8ae2.68d,79048eda.7297.
326d3d7a.457,8bb49be7.dff4.
19fb6ae3.bd3,5f8e945c.84cb.
ae8002d6.b05,a34b590c.9f59.
071b76be.201,6f2962a0.72d2.
a46f7d4e.b0c,b886d6ac.aabe.
13612018.3c8,f7edc34e.4a02.
ff42deca.4fc,bdaa5485.ab10.
cce6beea.8c9,7f3ac3a9.4695.
91d20d56.b34,e253adbb.7e75.
ab148499.43c,bc13c5f6.3aed.
114f16e6.69f,fdef3298.7bdb.
4a3d2d1b.a53,17868c4f.c3f6.
ec7eca5b.976,0830d9aa.c9ce.
70fdbbcf.80c,d5e1b2ae.d788.
8ba145db.3b2,7f88e2a7.f521.
847ec36b.023,a372630a.6a50.
b8b0e4f2.89e,15a59c31.99c2.
b8415632.638,9480f4e4.a5a2.
d5d2a23f.124,77b5b2c1.0579.
928dbafa.f4f,51e0d6fb.2f4f.
50d2683a.74d,ddb4a66c.9e9c.
4312a6c2.dd4,8d7ce1d7.6e9b.
5b3d5e87.6cf,bd161b39.b5b6.
1e3c52dd.036,62013bae.6087.
cf610998.a8d,b62d12da.0cde.
95981e69.a51,7f0e0c65.f14b.
85afeffa.a57,d9feede5.9a83.
fbca4a95.b78,4b522f92.6bd6.
7d63f754.d5e,0006ee0c.943f.
0eea56fc.188,2bdbcffa.dd15.
2b66dc86.3c9,9c08cfbd.d564.
62c4eaee.2fe,c9ecf0f5.9eaa.
a12e8973.fe9,2bfc6f22.c8c6.
0f05fc8b.a8e,b1073222.4b07.
0f21b838.1ab,227524c0.235c.
b7be864d.c24,af4c1ac0.4e6e.
96933d32.41e,29ca8d89.62b0.
c10df6c4.4cd,ecbc82c8.1fb7.
f76b9c6a.263,86342b1b.67ca.
ae0c88f9.49f,25333784.912f.
8443170e.b0a,9b263393.72d0.
608cdb31.c6e,be8775b2.9b32.
2a077775.49a,6a191975.57be.
32770db8.333,99160a57.de71.
c7e8b716.641,13fe99b6.e390.
398b9405.fb7,d2800309.8045.
ddf1b057.a39,a46f4551.b0e7.
4622fd45.849,42528d32.1c7e.
d5d6345b.ffb,1d099d2c.7228.
926123f9.544,bd917c0b.0c63.
672796fb.8a3,f08ab42a.888d.
69ee1783.71e,ac4988da.5741.
377c705f.f93,c1452cc4.24d0.
82925d27.6a6,e1be7cc3.beb7.
138a4f73.82c,9523be7a.4825.
abad316e.af1,d2091887.7cce.
f519a7ee.90c,62ffb6f3.28b1.
f198bf4b.001,e07f0bed.406d.
53051fc5.a95,3429c930.9b36.
aa65b570.a76,c28f2391.c6c2.
46ee8882.e76,986f9f7d.7a4a.
075ee3ea.577,3e094090.da6c.
0077a9a1.2aa,462464e7.476e.
c0e67868.dd5,a5f7f180.f43d.
c3035397.357,400334a4.707a.
18eeb24c.201,bde81c71.e3aa.
bb29ac81.c4e,ba90eb09.f659.
54639db8.803,be254ca2.4492.
5cd1ffa1.b7d,c05c0926.975f.
6570e1b6.487,430fb2b4.5cb0.
f1187383.3c3,aa11ecfa.8096.
83c86965.427,15b601ae.6354.
4d4d275e.de1,10914be2.ea83.
f906c72e.3c9,5c43d957.bbf4.
d7dccbc3.988,bc035003.e0bc.
911af5c1.d03,22f84a2a.7514.
32b24b77.ab9,5af17ad2.4450.
855819c3.1b0,b26fe685.7ec8.
df6512ae.ebe,9a499564.deeb.
3390f1b6.93c,1ef822b3.0f8e.
05c434da.0ed,b4c3d627.cfb2.
393ea2eb.bfd,fdc3eca0.b3a8.
4106de81.a3f,4a24757c.b9c0.
bae38481.35e,3a949445.b3c3.
0f78ce87.67f,00559570.06d3.
1fd76c08.160,46781444.4939.
259f18a8.6bd,0f3d6ac2.1190.
a89e298c.40e,8354d00b.c14d.
30f5370d.68c,21e4501f.c425.
00d23e94.096,28deb722.7111.
2fa9bc0a.b1d,56d2fe57.3b1c.
dab0a1c1.051,2eb41963.bf28.
c2c612e4.f8d,2628517f.64e2.
d6a0c1af.491,aa82bf45.2d82.
e24a067d.be8,e561fd78.a362.
2969f96f.5be,33f0dc34.1a10.
66e00c24.336,276486a5.cfcd.
85c88174.125,e58d5184.840f.
90a648a6.6fe,b719a1a2.4c98.
89f03413.a93,930ead03.1855.
b8807215.803,7e7a1d4f.4590.
6bd13b88.d56,1436e545.a987.
b86b4522.851,b84a63cd.03cb.
5de183a0.a75,bd3acb44.aa04.
872eec90.a9b,16cca62e.1415.
0d675a4c.b57,b23f523b.3b50.
066ba55f.239,e960ffab.4468.
b93e4fee.3cb,fc20a8f9.b3a3.
d99d0ccc.c86,ab150b0f.5cc1.
c510cd3b.03a,d47a2ef7.7ee4.
0680e422.e10,f368cbff.1784.
4ae4a09b.f99,f6d4426f.452d.
f46eced8.e5f,1c407cd4.b8bc.
c0b08639.7ac,f808626d.560e.
9db25d58.56d,1ee8efb7.0a38.
eee8b846.995,2f818ae9.dcc2.
ba2b5071.f04,b0f3bb59.22b4.
ece77ff7.e7e,3038891d.e288.
de67fa55.f2b,22eab4ba.e137.
dec45d58.642,c10e1276.8d89.
b88b8cd8.86a,6c6f3eac.c468.
78cccaea.ee2,0b42bef7.0aef.
5c285dc1.f86,7c474c62.2bda.
0327dea1.b74,27aca1bb.613b.
b74ee243.6f4,f986bc79.6b64.
80ccd629.55c,dbb9c471.5752.
fd6144b5.fd7,a4d63956.4135.
c058e0de.04a,b3c80006.aa26.
41c688a1.f28,aedac7b7.a92d.
7c8ca4e1.17a,a6a3cff6.9834.
9b9887c7.acf,d1045cf1.168c.
f619e54a.c7f,8ec07412.c30c.
77b554db.4ee,1df997e9.20e8.
9bfd13e3.e0b,9f466000.833a.
5c693f80.1e6,1ac01ceb.5ace.
daca5986.e60,9e17a152.c804.
e42eba91.709,3b1458d2.08f9.
b470f20c.dc1,2aea2005.0473.
6e8a47b8.977,6e3ec0be.7394.
7a3c8b63.b69,00cff769.ea51.
384f0680.c2b,3d2d9647.e6a2.
3c56ef79.3ec,6e4ad817.bf94.
428fccee.af4,9671cbda.ada2.
8d0ba8d9.4a5,cc08d61a.f012.
cfd7dc0d.017,a6bef0f3.34c4.
65fee0c0.e6a,8efa4a0f.3f68.
cbbb51ba.dbe,641a7873.1ae6.
f489518e.edb,681325ef.a8f0.
1841f057.bb1,924062dd.00d7.
b0ef929d.64a,58786dcb.c9f6.
bc7ce81e.390,2526c1a4.245c.
012ab212.5ef,f69ac22c.d5c1.
bb8d92ac.0c4,1b604e79.201d.
29992cb4.711,0e896b0d.d948.
36361846.203,40710a39.c8d0.
e29d293a.2fa,fcef9603.dbe9.
10abc9c7.6ce,2bb2ff2b.d840.
1fe973ed.105,6dc3b8a2.2adc.
19bda5ce.23a,354af84c.8342.
0d12122e.86e,44618d29.e34b.
2f85bdeb.71b,39a55831.ab57.
db95e8ba.741,45280e50.28fe.
e15ce73a.b08,cf89021d.5e9b.
5ddffb9d.8fd,4be42b2e.b6d9.
3303b180.85c,6b03952d.29cb.
3693f3e1.3cf,702e809e.2221.
e817606a.1df,52c06eb0.40ff.
7684ac1d.1f0,6fb57ccf.55a0.
3ebb6282.3dc,e99297ee.22df.
4242f5b4.018,9fd1a338.30d7.
8e00eb06.1f7,e4cfbd37.8658.
80d22969.439,297a8c87.db86.
5e01cbe3.1c9,05491c4f.9119.
76dba36f.0c1,8a9cf705.354e.
9e115544.cd4,f65537dc.41ef.
f480dbf4.e5f,6e9c5fce.3a7b.
07ca30f1.55f,f784f4e5.569c.
1d5e08c3.ed1,7cfdbbfc.29d0.
ae2b0acc.ffa,1b590307.baba.
e80e03fa.34b,314251da.7688.
083c41e4.664,c875dec9.43fb.
ee490bae.e0a,533924ff.c8e6.
8d5700b2.b86,5c6ca69e.1937.
bb619aaf.49c,fd7f3fb6.f234.
d02ea037.4fe,ace6bc53.f412.
0af1529f.dd9,fafb69d0.b94a.
0eb917f8.beb,aa75eeb9.32c2.
fc35ba0e.53e,9753f7a7.2035.
1f3eaced.80d,946af6ee.5518.
90dbf4f2.d4c,aaf4cc52.0c58.
6b5a7880.5eb,6f4b47cf.46b5.
2165eeca.49f,dca22fa8.0a59.
6eb6fc50.4a1,fb796fa5.ff31.
c3a6e537.3a2,5a21e44b.6f6e.
0196a6e8.3ce,a156f3f1.91d7.
deace5e0.e51,6d5feb90.3af6.
6fbe2569.ffb,4654f8df.10a3.
ada92a0e.dfc,c87c8509.a556.
d923ca53.3b6,8f0d70ce.b755.
b4fea860.24b,a441a1e9.39f1.
0f4f9ed7.e6d,cd7af1bf.933f.
e06b2d73.cf9,00e7d266.da1a.
1e8f37ec.bd5,98e54c56.c00b.
a6759238.a8a,6e228582.31bd.
6d52308c.ea6,d85e22c8.42c9.
468c3783.2df,5e90ef1e.e8d3.
85762ef6.f62,ffdcc15e.5a5b.
1ca00706.5f3,206fff25.ba87.
f282d377.8c0,8e30b17f.ee67.
dcdee061.4aa,f4bc5b83.1a8a.
29182e24.84d,3b2191a5.39a0.
d59a7fdc.820,3f5e8f2d.316f.
e3518951.d36,f71994a0.65d6.
1e185a8b.a1f,04b80990.8047.
6402f707.a4b,80d8a620.8eb9.
de914d6d.e4f,e89d187d.7fff.
8789158a.684,584de009.2d52.
a0f22066.c12,bbc4e5aa.c9ba.
435bee89.a32,07209ccf.167d.
45ab3f0a.300,b7884ff9.4bf8.
35782e73.9db,c0d09f2d.4a42.
414c5706.44f,5553d014.603a.
d7ac35e2.ab1,7c011010.8041.
80411a6c.d42,e8f26291.6dd5.
a817ba39.4a6,f86ffec1.1d26.
5616ae28.2a7,9381dc21.a2f5.
0bccae05.c56,d54022f2.76dd.
d2e131d1.984,c6547b6c.46ed.
881ead04.80f,7b376cb0.b457.
ba606b43.585,1aa4b31c.bd62.
4a4c8a89.594,cd6be13a.3568.
7e43d30e.489,b934d077.6630.
c5c2c643.154,3b5e80d3.f70e.
3945b724.974,1e4e76df.6295.
55e4873e.afe,c829adbc.d5eb.
3178ab74.be1,64bbdcdb.60ed.
0ad0c3e7.67e,d4d79b12.e4a7.
a21b2065.0ef,af237a7e.b5e3.
4cf4287e.9d6,998838ff.98b7.
edbc10ac.e4f,658e6a42.ad4e.
9de74c38.96e,d762bc54.8907.
086e6354.a1b,3daf3d19.9296.
e9f18731.cd7,b9bdee07.5f49.
56ff1bba.f45,7effe313.3487.
f65353f4.a25,06fab691.a371.
45b7e98c.7da,45854e8b.c8da.
d2bdf3a1.26a,94bb340b.b8a5.
8a7cce8a.644,07ac7cca.ed90.
e0d1e9d9.581,d18e3c82.9f83.
139d7692.1c0,b544c54e.dac5.
b694f3ac.638,845c9524.5906.
9d5ea57f.c50,071b7a1b.0945.
3f2f70cf.764,1522f087.2b2c.
0e2a17c5.cb7,f143df5c.537c.
4dad2aa8.ee8,7148ad77.660e.
cdd38461.42d,3fa7f37a.5de5.
3aae0e73.441,c64bedbd.e9b0.
8a677864.01d,7ee61b11.f8dc.
a44f816e.194,3b5b81bf.7063.
3d346976.019,17115e95.5c54.
0506223f.8fc,d15b8466.d954.
e1233f13.51b,36c546cb.4084.
c5bec62e.a40,115c93d5.5f05.
8e6f7fed.4f3,80d03f56.ef06.
69d60f97.1ca,791d88c1.8962.
2827b0ac.d80,fa0a3917.2eb2.
2cb27d5e.32f,ba6c1763.f8ff.
99126740.f22,9a4b07dc.a5ff.
bdb8fc64.318,9163a394.019a.
460d0858.637,9c4785a3.3087.
1a9456af.d26,318fb8ef.91df.
271129b4.3ab,a73405e4.9129.
4a56c400.71a,eb119f74.5fd7.
9b2a47f2.bdb,0fe769d6.52c1.
d793721b.97a,f5654fb9.30c1.
3163e98d.126,de414e42.0728.
bc47f1a0.03c,bba4a6d7.79fc.
a0c48956.207,46b212e6.b466.
7d2008bf.0de,953dee09.b893.
33a35f52.e24,c98a6420.11bf.
7683546b.51f,6be989ed.b3db.
0da975aa.602,90a36bda.c7cf.
5a20adf5.9ef,217cfae1.f001.
70f5a675.e64,38309466.1cd0.
9f4c103e.a23,b90e44c3.61d8.
f9d4e450.ef4,eded2379.2535.
5bbabec0.5f2,7c8afa8c.a11b.
b5b4700b.daa,e8ba5b1c.12c1.
a48dc625.19d,8caf9c71.3248.
5584ae76.fea,f4147db5.ef53.
517d1607.0d0,839d8e78.c7eb.
38cb9510.a84,0ca68c51.c21c.
3f188da5.718,3ec02464.c923.
36ed3ca2.315,3dcf53dc.df16.
2726e492.72d,2725da8c.e199.
eb62fbfe.02b,5e4d1c1d.422d.
ad9ee2b5.aa9,d5d4c045.997d.
fd84f78d.925,d113b968.7b09.
4e273b7a.1a7,be9e0b47.ceb7.
6612df79.a8c,5a2d009f.a01c.
1e1b1797.f58,540bbb75.829d.
4471c495.137,76f21c78.2028.
20279b71.ee4,3afcaaef.f814.
a688a4ca.b08,0c13e297.e9f8.
748db5fb.9ed,be27a508.c881.
bbeb91e0.113,a3153cc2.8efc.
7c48954a.6bc,7f5dfca5.7426.
15283a25.8e4,59757bb3.8644.
c6808f3d.838,1ea54ea3.2e67.
8fd35843.a97,82c8fb6a.33af.
e012bd31.302,bbacea1a.edac.
52d41d9f.078,89846318.b2f2.
6e2c5651.416,17f716b4.c47e.
dd5c9b1a.fec,98393822.ed05.
53259565.c97,8f36be15.e6b3.
c6d97b79.bed,1bd924d6.b055.
0f6376a0.cc7,0f73b98a.a885.
825c8cc9.d29,f0b02a4f.1051.
6c5259bf.cd2,b7cbcb23.0d69.
408a5a59.cc4,74a3d1af.dc0a.
0c57b1df.0f4,1f32e3d5.d752.
f6dfa78c.d67,21751123.2695.
5f79d967.d03,54a28147.815c.
9e761609.358,ff2f32bf.4ae0.
601b1741.9dc,76965f44.3461.
c8800a9c.ed8,7ddae6a8.5054.
91d4e215.fe8,3776f845.de9e.
827b4909.d63,56c2f4e2.e95c.
0e8d68db.e55,2afb9c42.268b.
2f196fdb.c1d,c3b4403b.f980.
02a88104.8aa,858ec9cf.9111.
4aa5326d.e37,e789689d.9d4c.
56ad6c00.65b,1beec80f.eee9.
aafb3e78.7cf,e8b9ad3b.5770.
51f6d7e1.af8,2789ac87.0fe3.
c204bc33.6eb,2c9a1604.f584.
c6711643.5fd,7f5fae5d.5faf.
e56cee93.cc3,4839611e.78f2.
3fdd1778.822,52df51a3.fc02.
7bf1f284.4db,60c379e3.3c88.
856e47ba.aec,c969bfa0.a2ad.
853f3619.860,919f293c.25cf.
a79b0997.c31,4550ba3a.0334.
456dab26.a7b,a93d70fd.48a7.
f951f7c0.19f,bc221ec4.53c8.
0a1096ac.84c,a3e93bca.a7e7.
972dee4e.81a,62fc43c9.506c.
80eccb89.57b,dac2294a.382b.
4fd41576.9aa,54cfbc74.fadd.
09c360a0.8be,a33390d8.6c94.
8e699dc6.067,87c823c0.1ce5.
851e9c95.e72,a9cf8650.8156.
59d938ee.069,5e82ce9a.7eda.
bc8d482c.286,86fb1449.f459.
03b89ed3.02c,b86fd63e.b9bd.
86deddba.76f,6eb778f2.d875.
112cb329.557,848be288.b00e.
c44736eb.2de,ade8d481.577a.
d9e5a8fa.e13,e7386d4b.4f13.
b684fba1.002,a0d36eb3.d7df.
b90d2a7f.18c,36a1fd62.9ef2.
faaf22f1.b95,4bf23dd7.eab5.
e8847d63.562,f3f78886.c027.
1f31687e.d80,22ae4ed9.9903.
60eaf8b8.9d9,ffa74183.50ae.
37817d9e.eb0,a5c2775b.7e96.
6cf2f204.641,848e67c6.4a66.
ed178e93.215,625d8820.7e61.
b334e913.814,15d959e5.5ff3.
af22e755.a3f,fea1eb6a.30e1.
c77dab32.2d5,7382d157.cf89.
6a12da4b.615,3cbb8f91.eb40.
3b97bc2f.3a1,743741c9.5d92.
9f269645.193,182f5bab.833e.
d23feeef.ce2,a10022d7.1767.
42cd0659.cc3,5089ff83.6684.
77a213c4.d74,9e4a9cbb.3e65.
96846686.c1f,35818583.aea9.
b69801a1.b2d,349e9bec.8794.
5a606ca6.1aa,c83b1b77.ec0d.
bc6f718e.c6a,9d2fe95c.c7e3.
3add4dfb.8a9,d56340b0.25c1.
82d479c1.21b,310d9bf2.3aa1.
20d65a79.9e9,f397eb05.4b0e.
32619955.2a9,23093ac7.e414.
aabc64f5.b8b,4ca13c8c.acef.
8a53e16c.d75,492372e0.2fe0.
c679fc40.0c0,180d6604.999b.
49638434.29f,2d96857b.91fb.
8391e3ab.6ed,f30e92c0.09d1.
363e91de.1e1,034b9408.0132.
dc45de90.c23,4f7e975f.b832.
4d55c739.d3b,3637ae0b.4428.
c3b4bca3.612,44132245.447d.
3ad312e3.bb2,485398e6.8c1a.
db6c8d0c.064,3e3bbf65.c55d.
3d041300.a32,156b2fb3.6288.
64fa6321.fbf,d2ae8bac.376e.
881c928f.844,5a0e053c.6339.
eb34090f.3f1,74874b9a.d8cf.
e6679410.6ed,23d880fe.d6c4.
abe1d7bb.ff9,631e9481.207b.
dcfce0d3.328,a876b464.68da.
637eb9d3.a28,fcdc4f81.964e.
f65bd751.366,63759f82.497f.
9ba63953.f22,f0c904d2.b8f9.
3e0687e6.484,d63b95c9.9385.
9154f473.300,c9d1f919.1277.
789b91a0.f6c,88df62c1.65f5.
2bb8bbeb.634,ea4b7416.0cb7.
9b0f38b1.13c,c777ee2c.cebb.
68054767.d02,884e9703.d444.
5680e7b1.a1c,7ea2f473.bb56.
f71b6f1f.8a9,18372f8f.d0a8.
3004a2c5.fd5,e08fd4ec.fa76.
864cd30e.071,776e6966.722f.
6939fd4d.296,d7403bed.bdac.
c6e5412b.eaf,1b0d17b3.03ef.
866c7f15.865,56cdd096.3c01.
d2d28918.b8a,9f42f93e.2ba0.
40d736d8.82f,cbd8786b.79b1.
bf6140b3.4f5,59e974b8.309a.
f361f35a.13e,0db06d3b.fdf9.
128b3dbd.ede,c27d7ace.314d.
5ccb8c25.09d,61c66082.7504.
9c4d6a69.f31,3af76a7f.f922.
daa1c844.593,e3f7fdb1.aeba.
11febd01.000,2471a6e6.d477.
a4cadcbe.39b,41cf78cf.45f6.
0da056fa.d67,bddd9ca9.1f70.
68a8b7ca.b96,c88efc91.b764.
e63c8200.0ae,b72eb56f.7848.
2d233cd9.1a4,18f4841e.1ccb.
9d00307f.47d,b8470196.62e1.
e83e0fc9.093,0aa139f5.d366.
b5276cf3.3fb,8846bbeb.2c66.
25e32297.9c7,19c82ce8.bbfd.
a2c67f67.502,bfa263b7.b9b2.
abb7c97a.12d,a320c34e.26ff.
512a6d06.194,6f6d98ad.7d4b.
1d36b831.4bd,0e2c9548.b813.
b30ec9ad.c03,f3f18f63.f5fe.
358b2819.088,5066955a.7bb0.
8ee743fc.5a8,1ccc2753.7abf.
4d8fe2e1.7a0,add1f5ca.86c6.
3298f2c0.d50,e767ecc7.0f2c.
6b74b44e.cfb,93d4e088.7930.
22907a13.da5,e2cb110b.46c5.
d43bb0ed.59e,b5224d2f.f36b.
7e1f5d04.8cd,457aabae.39b4.
00cda485.ff1,83bfa3a8.cf3a.
e6ff61fd.b53,6fe04272.14e7.
5b9dc300.cc2,08952e84.0b00.
fe181d54.e9b,9402fd98.871f.
e6eb0e74.c0f,b7897a61.3495.
4e35b3a1.f4f,c70e5d24.2e07.
63e1bc3c.b7f,88685bb9.fe24.
6d9b99fb.fd8,fcc79bf5.3b59.
2ddb8d31.a88,e881aef9.d8bf.
10ef392a.507,78c97a07.17dd.
ae328e61.64d,86994e62.a137.
7e0b6693.02c,ff47936f.e5f1.
3900a72b.289,f54114cb.18c2.
008decfc.aca,d223837a.130d.
f1ccc3fe.04c,a42432b7.c868.
f3fef895.bae,c7f56294.8b0c.
210d541e.ba1,dba21253.1c34.
4bb75cc3.a92,8e5b2155.d33f.
88668926.528,a2571cbc.c69f.
d64894ad.40f,de24fb45.f0b8.
fc983be5.e75,1ceccbde.ac39.
f686fa32.14a,86a319c5.9cac.
17f91323.1e9,14c76d1d.327d.
f751317d.3c4,ffdc8600.5a9c.
2fb99e10.90a,a914c31f.3520.
d172efdb.020,e84a58a6.16c1.
e600b2d9.327,205b31c6.bae5.
06d1c83c.8a8,37dad2d0.f876.
1f13622b.46a,a4c60fa6.970f.
5de1b142.cca,6614e8dc.9f39.
10884c8e.f0e,46598785.f03b.
cb604fdd.823,729f1b2a.1d33.
d93eef89.993,03afa485.7f44.
01b0ca97.d02,54c59790.ab9d.
8d33a592.229,334b9eb0.4760.
e67807c1.adf,a58b2927.da07.
c76300ad.74f,2585409c.de2d.
68015b97.f04,ca0330ce.1cc6.
a05dd848.1fe,97749742.457f.
d6c8a685.123,d116bdb1.6f12.
148643f0.008,a780345d.be75.
54eb3706.d1a,796523ab.4cbf.
3f527b19.f23,9bec97d1.cfc7.
ecb0b234.9fa,82d7cea2.d73e.
78560880.2e0,f430506e.931b.
3d968859.f7f,80774afc.2ed4.
1e1cdf78.274,e3133fd5.89c2.
32814fa3.aa4,6baef3b3.f9ac.
d63ae675.a09,29f69455.cfae.
5e96052d.4c8,d78f2c9c.a31f.
77ffdfe1.5c1,1fa6db83.ff58.
c3894c95.a78,069e542c.a991.
6fb8edb7.220,7523c2c0.f810.
44887d17.3b4,371ce0e4.d79b.
c3d56ba3.a8e,490c8311.c022.
aac22c8d.b1f,7c0412a5.0af0.
27de653e.b6a,347b146f.9014.
2fa9024d.05e,cf25b019.42b6.
e7b1cdb8.afb,a088b520.1619.
5941f211.5f2,dc1d1c79.33d8.
8e141836.ed4,45862ded.cb71.
6faa7f03.7e9,0d171404.d900.
3c6eb792.698,6aa34ffd.c806.
54641f40.d62,470efc92.1692.
6395b606.b0d,b6cb8401.45a8.
2c267b2f.516,6b626199.7b4c.
20ac6d42.350,e7828a8c.b640.
3743a30f.89c,ab14dce8.4889.
fe080856.28a,c55b9f52.4f7b.
b32b0f9f.061,07b30a22.a5be.
699d8487.eee,fb791347.5fb0.
51ced618.b10,479eb9c4.fe29.
a4aaae3d.d88,4931b39a.f72d.
87ec32b0.b46,bd284d6f.cf11.
7906cc09.2f5,5d2ba98e.c52b.
9052529e.791,ac5d726c.d98e.
3f4101cd.b7f,78ec5595.182b.
ecc2afde.8ca,43fb8a6a.47e7.
18259d61.e30,cec98604.86ce.
3e947a87.6ce,827998df.74af.
060a9f61.9cf,f153d8f9.6ecf.
372846e0.134,4ea6f350.5c91.
4f42d53f.89a,56272c41.2a5e.
a8441524.c6a,b066c88c.efdb.
b0c78a46.db8,7578507c.9cf8.
a07a7173.e9a,400ccdd9.4144.
0b6734bf.56d,f342a6ed.851f.
48e0d02a.be0,8344fb1d.a3f7.
2d37f15f.79e,c3e8c419.b105.
db89120c.5fe,77f1f66d.41bf.
2944c4b0.387,e83c11ea.cfbd.
32ee8f5a.afd,026c08cc.c728.
68cbd9b4.5cb,702c85e8.4eb4.
84b60199.8f4,e909c453.1101.
20b428eb.c99,f9de390d.1df7.
108939de.34c,76ca1491.1738.
3837b95f.465,88da5b7b.2e35.
dadf11ff.c6c,c35cc76c.f297.
0888b8f5.b37,016265e3.bc3f.
c9f3b203.389,c48b89e6.ae3b.
6eca05cd.d41,911f581d.e7d4.
6dc3a8f6.b18,5b92d430.eb97.
9b67bfd6.bed,0eec1ec6.177a.
03c59971.d66,cab3af1b.9a76.
e33b6d15.8d5,785c9ba9.5bea.
619e9484.7b2,ad942e8b.b0b8.
25470cd0.5ad,a0595229.5874.
f045e269.a56,3b3d84bd.f1aa.
5b2e8480.cd1,e4b75edc.ebf4.
acda7118.ccd,3f4465d7.109c.
8e13e567.879,f4382407.3d86.
e6b3b39b.f93,19a19774.5d07.
dacd6fbf.37c,bddfb906.b794.
b9bf092f.97f,285852bb.c55d.
dce57788.fd2,6b4b4ade.4a94.
07817321.c5e,c14bc945.6421.
2a39c607.58f,27efa8a8.adf9.
94bd22c0.d0d,7e6f92c2.b31c.
b1df7e8e.856,6264508a.c81d.
cf562435.953,42a54d0c.b627.
95124dc7.49f,8dda71fa.8048.
36f42008.a77,9c9c77f8.c7d2.
46e279e9.1da,f1f2e141.4d90.
7b91a437.479,f49e19f6.d376.
eb62d6ea.38b,a5ad97ab.20b6.
6e391ca5.160,a7a1bea3.c3ef.
3278a9fc.076,f41a4ce6.4ae2.
14cdb010.334,5b804d84.ef0f.
c28420c5.15d,6133c6f3.109c.
fed96a32.554,102e1b26.d4b0.
62b0b14c.850,612a3006.ce8e.
b9fda81b.29c,b7e47c84.466f.
a2bd3b69.63a,17afd3a1.79f3.
c5ee3c3b.2c8,76615e8f.6008.
818a83ae.2af,bb10dd2e.1e1c.
51e3a656.d32,c8e24799.57f7.
c37cb203.01d,c6ce7dfa.2dfc.
adb4a1a1.fe2,b7cf815f.b41f.
24347566.6e3,d99fe94d.ac43.
b48fdc43.bdb,efdab80e.1ae3.
4178e9fa.b3d,3973f22d.855e.
7a12801b.8fd,a93404e0.d872.
01a426b7.8e6,81abab7d.7bdd.
6eb5de41.fc0,2040a47e.e8d7.
8462693b.41a,b8f6756e.1102.
99eb5eb7.8ef,208dd9b9.220c.
2a54e0dc.52a,950896de.0fee.
b1ab85d4.a78,f8cf3fea.bc00.
6173ba13.cc0,784059f7.e1b2.
f701e2d5.e67,8a085a5d.5c1c.
d17e0dd9.d65,57de867d.d84f.
e160bdf5.e57,0cea79e6.a408.
07e63ae8.1be,2512bf98.84cb.
0e530f30.901,5de5585d.0589.
52ec8e75.bd0,ef6451b6.c040.
6935e3bd.8af,4f26746d.5ed0.
7ea23c64.f2e,61c44f2d.56b3.
35a9d9ec.f92,1ec3ef44.fe50.
b4ac3374.5b9,f1a079a3.2bbf.
b974913a.9ad,f0692985.f07b.
d8d37774.39e,bcfb5c03.7dad.
216f90e6.c8d,4ca2f4eb.d632.
5f38617d.b87,690e1e6d.3b2c.
a6f3f78d.03b,1594ce1b.39e4.
0d14cd11.83e,3a622f27.b741.
231c7006.b42,0244e447.c786.
102ea538.f33,32d85a8e.8617.
ddef359a.7e2,b9221537.bc26.
32f0d55d.8b0,4481b224.1b17.
66abe801.090,32750303.b844.
cc6ded94.aa7,89e753d2.2a23.
93fd93ab.96b,26bc4fcb.9993.
dfaa2b49.c35,5f5326a2.c82b.
f69211a4.5a1,2dcc6b7b.5d8b.
84df143c.b15,f77b0cee.b652.
5e3dd5c1.afb,95db440e.c180.
7ebe31d5.70e,0d9f659a.a9f1.
545a7e1d.2d5,c9f07fe8.1356.
a90895c2.342,97345bc7.bd32.
b68e19b2.369,a1d08ddc.70f9.
49a16122.471,eda57def.32f8.
