matricula,rg
2025042072,ecd44206.35e
2025036683,80231ad3.f63
2025014309,d7c10fd6.e9c
2025042369,006a13a9.345
2025044483,60c9728d.d2c
2025038906,84c6a8f7.3a8
2025021445,7788397f.2ca
2025020605,606f4c0f.1ba
2025033470,be45189b.d10
2025035003,2b10fb95.d21
2025027609,50737a33.702
2025003990,df3ed507.73d
2025048455,c5d8f8b7.a05
2025043909,41fd0df0.710
2025039730,2e393b8f.f5e
2025020820,07bf399f.df7
2025026652,1b9e6f4a.ad2
2025021470,0eef86cf.e14
2025020171,8deab73c.6e4
2025029484,17289d6e.ab6
2025027408,83d94512.13c
2025011697,e099b12f.1ce
2025048548,48db7fe7.8f8
2025049828,f8fea2a7.1c9
2025000749,8a5fcd4b.bbd
2025049401,63a3131e.d2a
2025044733,604b2cfc.fac
2025012048,fb54317a.6f0
2025006683,c6594491.6e5
2025042194,cd7fc777.795
2025014179,ed38c8a6.ed4
2025040680,00e85a8a.2f7
2025021388,7890cd6f.189
2025019495,e7ae1aa1.b1f
2025044417,3c6e114e.20c
2025034415,ff259c12.b83
2025015600,1030812f.7c6
2025049712,90d7fb17.632
2025049761,a917112e.1ab
2025013937,88dfe37d.f9f
2025020933,ca3b5cab.2bd
2025028268,b3f705aa.9b7
2025010491,bf3f7bd7.a3c
2025018024,81b10469.ca6
2025018776,5cb8439a.e52
2025038177,530bb84e.c06
2025036676,beb51e76.388
2025005147,3d0c3c1c.56f
2025010962,b946a4d0.059
2025026845,0b0d60d9.4b7
2025022722,3b7ee613.4b0
2025036515,2d7042da.081
2025047536,a75c1884.6f7
2025029892,22f09483.92c
2025000650,db67816c.680
2025038778,670be096.eba
2025006435,62d4dbbc.0fd
2025046919,73bf57b0.e99
2025048441,d72009b7.ca0
2025016052,d7d1ffe5.8e1
2025010866,e734da0b.676
2025037825,95a23a4a.131
2025027802,dc93902e.c4b
2025007866,c83590ea.fe1
2025036845,72b12cd4.534
2025029180,6e294f82.bc9
2025047358,c93aa86d.16f
2025010674,5adedc8e.110
2025045673,cb198199.0d1
2025029946,122ff987.b61
2025024076,51c980e8.83d
2025012507,a92b773a.260
2025036637,a7ee3223.b86
2025047860,3350ae6b.169
2025043214,bba646ae.5f6
2025017776,87f71271.29b
2025028029,c51eb61c.487
2025011962,579b6ca0.773
2025034536,d540c0f3.8a7
2025032800,16098392.d92
2025036586,290cb980.97e
2025029377,0fd3ea53.492
2025010200,69f67d95.eec
2025006289,d8d3ad62.67f
2025006577,95b87947.43e
2025034182,f41a1ebd.578
2025037255,8196066a.291
2025031520,ee85aa67.5a3
2025015364,00684c92.671
2025014037,b72ef49d.a47
2025038418,7af7528f.611
2025033886,4b694aa1.022
2025002193,5a2a94a7.114
2025016108,98f8b8f1.895
2025039608,4d2d48ae.a37
2025014926,db19959b.241
2025022978,2609b6f5.748
2025043013,b3180cc5.866
2025047401,1c49eb68.84d
2025007182,e5abd156.62a
2025017841,8fd7e6bc.b64
2025009771,b11436fd.677
2025017826,4f6d12a7.52d
2025029512,efd07358.c44
2025047695,33d92045.9f6
2025046191,c369da89.e11
2025015865,097ff998.3b7
2025044964,2531af74.a91
2025049783,197f32fc.a55
2025038334,6cd5cfe0.a99
2025048616,3d7e2788.13b
2025003051,632690ce.de0
2025048231,bbe3d315.e4c
2025048852,4c571e77.9ac
2025006754,7e9b3674.c84
2025028552,30273d7d.993
2025027146,3cb036ba.baa
2025001599,f3adaffd.fcd
2025035532,5d8beb76.66e
2025049398,83f5ef4b.91c
2025000898,61466216.02a
2025016855,4798766f.9cb
2025009788,0196cdb6.891
2025016621,d40734a2.b50
2025042876,86fc6b8c.daa
2025000109,1b397eeb.a1d
2025049367,609de63a.a56
2025007838,9cf9594c.72f
2025011903,9ae73994.102
2025036866,1cce79c0.d5d
2025033705,4b906a03.574
2025026304,3c19531e.fbb
2025046027,d1f060e0.c39
2025002856,25cbb01e.fc7
2025033919,9ebfe168.534
2025005489,b44b758b.6d1
2025006160,75c8210d.42f
2025035560,1b05ed37.042
2025001418,53d02943.497
2025011795,84edfba3.d33
2025013590,b9289d13.ee7
2025036526,a82143ff.6dd
2025016731,41b01622.968
2025014363,a4e2fa2e.fe7
2025044338,effd89ae.aa7
2025039246,7198839d.1e9
2025024891,ec42bbb4.fb6
2025014362,c4fec6f9.abf
2025018991,125971ab.4bb
2025003830,82882444.75d
2025038336,e56dd525.62f
2025012903,599d8a61.d4b
2025013078,0b46d742.aca
2025035125,f7015148.909
2025031113,bf9874b8.529
2025033762,34326c3f.641
2025049852,726f691e.5fc
2025000414,c83a8233.248
2025047366,ea5e05f7.ca1
2025002794,7ceac70d.8ed
2025008114,adffa260.703
2025002540,bac43ab5.e11
2025008506,5ea67111.eb9
2025030336,ee11baac.6dc
2025022349,ecea6494.03f
2025048636,b62cebe3.b47
2025014407,d606d522.5c6
2025049797,cd545497.00e
2025047329,ca9eb96e.617
2025046972,c80372dc.b3e
2025003095,61635c79.5fc
2025048700,05d6ddd7.738
2025003250,cea9ea7d.13a
2025042180,1daf2706.855
2025017720,f1384a09.1be
2025004988,399e677b.079
2025033131,3097026f.47e
2025023949,25b92bb7.8d7
2025021076,10ac6939.f48
2025034114,7cc4a1b3.61b
2025043849,37556ca3.93f
2025027232,d434871f.fe7
2025011573,b1cfba7d.eae
2025041259,41020a34.36d
2025008209,d4320ff5.40a
2025034505,b1c8e84e.ff7
2025044173,bc425ba9.df8
2025037777,ab345de8.c88
2025030198,c9feb601.142
2025021960,33b7a0a8.7b9
2025048365,d3d347f6.d3c
2025040943,bc415662.613
2025004875,6000746c.eed
2025011008,4138ccbb.ead
2025005230,b298afa8.5ae
2025032476,237e7e4d.4e1
2025015438,2cf35d8d.192
2025006398,e51adb86.ae9
2025017456,5c68d24e.bec
2025043250,43ab6ffe.478
2025038453,e4940a12.898
2025027518,a563b89b.054
2025016639,21914737.374
2025017437,1c1d070e.a0a
2025049627,0b4241a6.186
2025008442,271fc1ca.809
2025013008,537f6631.c5b
2025026956,122eca12.b82
2025045838,a24e8b78.dfd
2025041120,475e9131.e1b
2025016521,8c50df08.5e1
2025020615,9b780991.37b
2025023746,7b464719.a45
2025026028,c4530ea2.6a5
2025049217,56a284d7.990
2025040187,f9c86ef0.37b
2025016878,c905e7d8.544
2025016793,018875b5.be3
2025011058,c334fcee.5a5
2025001681,c7fae67a.892
2025009886,0a7f15fb.1cf
2025029367,f09774c7.4cf
2025021580,d9db346e.0d5
2025037526,f39df418.16a
2025029227,0cbd65fb.f6d
2025021604,be042b5f.188
2025041009,3b45c540.61c
2025028363,20bd51ca.394
2025008569,8f0371a2.bc7
2025026100,647d28e0.05b
2025044448,0fb896cd.577
2025037987,32a2df46.865
2025046773,64cc5f48.6bc
2025000847,6ce03e9b.b4e
2025033546,76fb871a.c34
2025006460,a3425029.c7d
2025018676,1b680077.663
2025008684,bb30d877.4dc
2025016519,90ba8827.807
2025022663,4f41509a.8f9
2025043761,81f34f2b.703
2025045685,1d22f672.83f
2025025204,2c1d4138.80d
2025016334,b623a370.60d
2025021543,37ab97fc.218
2025011368,a2ecfcfa.c35
2025018076,69ec0b68.747
2025010561,2a200ffd.2a8
2025006375,974025ad.146
2025010215,6c41a91d.9fb
2025021294,92d62efe.f57
2025039069,55879046.a7e
2025045482,ca914f7f.018
2025037824,2ecda7ba.8f4
2025004350,f72e1fb3.8f9
2025006261,0a64aeec.01b
2025018856,0b6d421a.0cc
2025015838,c925b746.d65
2025041610,a94d2325.77f
2025033216,542226f4.a0d
2025033075,067b9efb.ce5
2025012561,fe818a01.bc2
2025008435,61c551f1.d77
2025015022,5febc6bb.5b7
2025032240,8b8f4e0a.17b
2025010188,53440fc5.d00
2025040120,f15e2a43.206
2025001439,a49cb373.4d5
2025036837,480fd7e9.68b
2025027038,09767d40.054
2025029132,b64e0f3b.980
2025003567,ab7a68a0.d25
2025001007,c7233516.c61
2025000827,ebf4a069.c99
2025034370,edcd44b8.ab0
2025032116,88e97908.ffc
2025011249,96e7ca5e.0b7
2025022042,2ff587ce.2af
2025011632,ce2ed3d8.ede
2025026035,b2652961.0ce
2025033397,47781e76.e57
2025023894,4638bb4e.6c1
2025027860,93f921df.4eb
2025006578,1290f43b.31a
2025036237,75415965.b4b
2025048911,c8db7ecd.700
2025012637,c644be37.b84
2025044287,4e76d9e2.544
2025010743,ff070650.f26
2025031467,2229839d.f85
2025012569,df863112.4d2
2025027656,ee1dd7d1.884
2025009951,d81c283b.975
2025001400,98c53267.017
2025037659,47d6c050.7c5
2025042280,a95eaa2a.573
2025044285,b05c0c65.316
2025014270,ddbee663.662
2025014436,d361d8bc.34e
2025042459,aeecfd80.1c6
2025031009,f2f7aa6c.f5a
2025028420,9a1e94c3.52c
2025009632,010308e7.bff
2025043242,6a38045b.834
2025032105,00c21af4.b41
2025012927,7071a046.0fa
2025033836,b30a79e1.abd
2025018906,b9516a09.3cf
2025046090,28e02618.af0
2025013362,4ad0df06.5dd
2025039900,1a3b07c1.b81
2025007409,5f32aed4.fe8
2025024013,e0b2b6df.bdc
2025034046,685d3ba6.6a2
2025031693,aa02d019.197
2025002549,669a4023.a03
2025021152,bcb4d536.175
2025019905,3c1b7469.bb4
2025002840,3271115b.582
2025039356,99f2b149.389
2025018799,8542f12f.f3f
2025001333,bfb51d58.733
2025001936,e9e279ab.8b3
2025041799,5999e839.6bd
2025049144,9da4a84e.229
2025038238,d8f86dc9.504
2025011910,eb7b2fc1.589
2025040566,87713a3f.04a
2025025569,6052fd98.701
2025040249,c2a60fcb.4f0
2025023930,1a8668ca.5f0
2025032219,ef4d8f4d.4ae
2025036200,52d9c138.019
2025047167,62e07c2f.775
2025011031,88583f84.885
2025009666,9b3158af.aba
2025023240,4765d0a9.396
2025014591,d36fb7a9.1b9
2025044522,bf306f13.97a
2025038960,64ac71cc.7b8
2025023400,3c78cfd4.2b0
2025006494,06736c31.901
2025041988,5e3de7fa.f76
2025042782,159619d5.5d5
2025021584,199c456f.fcd
2025021442,da7b3901.be6
2025022438,e74c4710.54a
2025038688,1b2e370c.6df
2025000082,c8799d8c.f69
2025017051,f1946892.2bb
2025047739,f6ebc6b0.409
2025011844,b11a3465.8f2
2025042990,ee81cc3f.d7c
2025039613,d9ceeb45.784
2025047713,c0d915e1.fb8
2025027002,288f4c20.0ff
2025012454,80441cb5.79c
2025038630,cbfdb082.87d
2025026564,13c38dd5.f81
2025024799,bba1063d.c18
2025040850,e761e481.981
2025011480,2232d1ad.575
2025005595,5d7aacdc.7b8
2025004352,bcb716f0.e00
2025049911,5a2f2d93.7a9
2025018084,214121fb.b3d
2025004229,52e2a805.e1c
2025012762,4d739786.1b8
2025028876,ee3bf226.16e
2025000612,7d8f59f0.36d
2025021009,5867f350.2ff
2025006994,a67c64df.bb7
2025036127,d3afbf45.9f1
2025026565,b1cd05e1.09e
2025031156,da5e79a4.f2f
2025043030,5fbc0dbc.843
2025035171,0629924b.4e3
2025030276,715a8080.c4a
2025025084,ff114834.167
2025022555,40547c34.f43
2025007803,fb69e255.4a6
2025046947,dd250a8e.843
2025048157,a01b0f76.2ce
2025034129,0cb5d743.c4d
2025020549,93f30842.866
2025040919,fa46dc2c.705
2025032934,5ef08357.44c
2025001185,7c70b4a0.461
2025021599,fe29f6b4.994
2025018484,03e4e723.b98
2025020682,1444638a.51d
2025010403,1619ce20.322
2025028419,2747c3e3.4a5
2025047291,0ad0e2d6.038
2025007554,75711523.1ad
2025035676,c52fdf5e.578
2025015237,b8ddfaf9.275
2025000909,63c0831f.a3f
2025036800,a9340b4e.867
2025041333,e259062a.c62
2025036583,70d77b74.0b3
2025019325,4dc35a32.e54
2025020051,9fe3e18e.b96
2025017805,303ce8fa.8cb
2025046081,80a14e15.e54
2025012390,2dfb8bc5.6b1
2025002235,0db38cc7.7bd
2025032489,15d9a107.df1
2025041261,e48bae06.54e
2025013067,703ab69c.8a7
2025025318,46dadd83.ec4
2025016207,a16f50ba.91d
2025015781,6d9dae9d.a6d
2025025254,ae137ef9.db0
2025047852,ac07cd29.e68
2025017268,1fad5832.4fd
2025019501,ae389bc6.477
2025008668,cc0a02d0.cf0
2025000145,60de99af.f11
2025032889,534bc086.5c5
2025028663,1cc6b62a.03e
2025016672,f5c003a0.b73
2025018880,b191d7a4.054
2025025099,83e60ef1.518
2025011602,be418be5.83e
2025002453,716b6912.d0f
2025025362,4b1e3acb.eb3
2025012490,bb11c2c6.589
2025006546,355c9845.462
2025023168,bbaa9809.9c1
2025031059,2105141b.553
2025037238,28c696c9.67e
2025023573,bc808ed0.558
2025027519,92ed1428.449
2025021455,82e0f6ac.c7d
2025010851,9503f830.0ec
2025042150,cf2ff806.eea
2025023358,94d79133.6a5
2025009109,fd74e2e9.a4e
2025009660,867a1c51.902
2025022489,e82c9cff.ede
2025016610,84fefaa7.95e
2025005865,949b1c5a.f8f
2025036617,b0687442.a67
2025016028,dca6f047.550
2025041094,99db012d.f44
2025040417,845ae634.53a
2025010701,9d49196a.721
2025029069,08709efc.a62
2025017532,ec60a2f9.dd8
2025027587,31ecaef1.756
2025047594,9305d6e2.31c
2025031974,7c92e1b1.485
2025012244,e7fc4420.05a
2025007347,06f69cc7.e8d
2025010416,c8424046.cf6
2025015957,a4c59311.dd6
2025026370,7608fc95.1c3
2025044280,b5ad215e.0bb
2025038668,7021af2b.151
2025028321,680f6717.e2a
2025021368,5416dc78.193
2025041873,e529a010.684
2025018879,710e1e4b.4fb
2025030910,254039be.bb8
2025020489,86019976.7f9
2025044508,9e8ac90a.81e
2025002476,1c9ddde3.ead
2025015670,4526245f.16e
2025029803,71b1f123.dde
2025018519,f2b16115.f96
2025007141,b359e6ec.efb
2025048119,4fc3eabe.a56
2025037637,d4c32fc7.c07
2025016155,b5a61d5b.2ce
2025031382,4d477a2b.dbf
2025036699,45616cd2.9f8
2025046952,5ab054c5.bca
2025047398,0f36621c.efd
2025019879,ab652568.15e
2025020734,97738b99.25e
2025024302,6aec0928.835
2025017833,96625799.b8e
2025006396,a34ac2e9.6d3
2025030870,cf831e69.45f
2025006745,16211b3b.c55
2025041958,a4b10aac.8cf
2025037026,df0e4d9e.3ea
2025018566,8eafd81a.c31
2025023585,5b0aa8fc.8a9
2025036978,5de772ee.4b9
2025041720,bef410a0.042
2025040959,24f6fffa.a7d
2025023508,3256bb66.159
2025031745,e6899f54.087
2025042178,7dc872b1.ce7
2025034649,3bf5f95c.608
2025041275,67ee374f.45e
2025012276,e747ff13.f6c
2025035454,13ce8220.cde
2025001133,885c947f.da1
2025045349,7478d45f.792
2025024157,cb63e19e.aac
2025034430,f9352efb.098
2025045720,0bbc23d8.781
2025005194,51c92c74.bf4
2025030222,ea87e08d.b2c
2025014047,aa4e021c.a62
2025023607,3031338c.7e8
2025020060,e763fb37.912
2025017678,3f8c4f26.305
2025024755,3386a213.238
2025000241,74e1a63a.413
2025005269,f41377a1.b07
2025027452,17e87fed.8a6
2025032765,d8c85a88.fff
2025013583,31d6b30f.06e
2025046399,fbb5d2d8.43c
2025013932,5836c443.a90
2025033184,a3f7f4e0.c23
2025034150,d18768ee.f92
2025033157,79a3219a.38d
2025008200,9faa568d.502
2025006934,e590f807.b12
2025022724,24439647.b78
2025041684,340c4fef.c1c
2025030768,f03614c7.da8
2025019149,794c2a03.54c
2025033895,23ed0afb.e2d
2025026005,fdb1b9a9.65f
2025028951,76f62434.c22
2025048072,ea1e8ab2.456
2025042749,83b2ad63.858
2025020218,ee17854c.22e
2025012145,94f1989f.b63
2025028119,ff489b0d.896
2025029813,815c8ebb.e21
2025035744,cdd8a61c.cb9
2025043600,dc1b8a49.067
2025021826,23057c40.192
2025013190,3e810183.c87
2025020764,42f7143c.581
2025016119,e972c349.e92
2025007702,5b0cc2c5.b2c
2025024495,effc96fa.577
2025017877,4a6d70f0.50b
2025019494,9193ad34.b9e
2025049535,cb955ab2.2ef
2025038836,d3ae9153.3d4
2025047655,28a54362.f0c
2025012670,f719a46a.b4c
2025028338,09313b08.418
2025010136,11611359.602
2025043175,ec6d8618.4e6
2025020807,430fd31c.0b8
2025011892,cd12581a.cd7
2025030486,771c0b85.31d
2025035518,e46fe3bc.506
2025045413,a0c1b165.999
2025040428,8377faae.926
2025027310,7a14f900.946
2025003164,4af23669.efd
2025019934,79630c03.87b
2025002616,c1293ae3.6d1
2025041377,07875d7a.f15
2025032017,996fbfb7.a57
2025026955,6694cf90.b8f
2025048010,0adeb1c4.666
2025010815,a9e5344f.db4
2025009538,4828abe5.b8e
2025028078,718aed22.ba1
2025008081,e6ed28b7.0d4
2025011521,9a280415.ef6
2025000038,5bd15f15.13b
2025049749,789230b0.28e
2025012942,f981b2f4.592
2025038112,e93dc9e4.032
2025048523,05ad8e77.6ea
2025014254,50e36f7e.436
2025026628,591cab8e.8b5
2025008618,856badd4.1a7
2025013908,c3cdd980.f31
2025041978,7e529082.869
2025006662,28ef6fd1.b4e
2025015690,761cd52e.46c
2025021667,a7b6e38b.c92
2025007843,ae113e4f.c2a
2025045639,ae84d1a3.b26
2025040168,e59afdf4.2d4
2025008790,2de2fcc7.87b
2025046973,09931b97.e79
2025028019,bca0a96a.f71
2025004971,142a1b7d.465
2025031614,f5307915.9d9
2025037427,2d3d28b0.7c2
2025012349,8a0670b7.99c
2025023922,a0d9a36a.304
2025011807,65733510.3d1
2025027235,08e2df5f.98b
2025039464,2901fe79.2ba
2025034321,b00525d2.512
2025000445,5652403e.acf
2025006773,fba8f44e.117
2025017170,845fe9d8.3fb
2025014236,7a3fcabd.81e
2025032073,dbfc8a60.3e2
2025003786,55fc55da.979
2025012797,602ab142.9aa
2025030795,3efe6209.544
2025043099,450f7701.b59
2025009725,68758a29.f28
2025028153,52150606.aaf
2025037886,ae5bb976.1f2
2025004247,8bd7d547.c40
2025015257,7633f809.5d1
2025006479,0d3ffb33.5ff
2025039185,b74f3d56.bd9
2025007964,fd8e8f8d.ede
2025015038,4f090a23.7c5
2025018853,3f4c0b7f.6cc
2025017722,a925da2e.521
2025016898,148376d1.838
2025027715,2367a536.b58
2025027293,1ee21e6f.735
2025003038,9b2c91b9.e30
2025035852,862c9dbc.99e
2025045538,4a58e1dd.636
2025030348,d470784c.276
2025002723,ff0bd1fc.9ce
2025047981,d5e0d61d.fbf
2025016215,ca09cd73.4a8
2025049385,9768a63c.6a6
2025030429,35f8fe0a.9fb
2025043776,d4b53ac1.91a
2025006061,85160685.824
2025027987,2f3517ce.ac8
2025027213,67c8325f.858
2025044864,83ddd3e7.450
2025045190,a0ed9601.5ef
2025048137,2f1fb0fd.504
2025020994,dbe7f8f5.4c9
2025007470,28e7a7ed.f80
2025046142,28e36163.ac8
2025004687,f5b6721b.851
2025030184,a47681af.1d0
2025049166,db368384.d18
2025013852,59793345.750
2025012146,c726450f.78e
2025038900,3a31faea.49c
2025032712,c3010257.7b7
2025031962,39e71158.3b8
2025009314,61d0d8bb.d35
2025014009,c2596f90.2a3
2025040918,c0dd6861.b61
2025037353,184876a2.3a5
2025011656,3f0c28d7.d30
2025007212,129239e5.b4d
2025005734,144662d6.37c
2025035469,7c872343.829
2025004339,e8477568.b27
2025001213,3a9b1251.ff0
2025025607,c469ae2a.e55
2025017205,5232c371.028
2025030807,42d0ef0b.981
2025036390,accb7c6b.319
2025028950,65c545b7.3d6
2025048475,d6532d68.b06
2025000816,3376586d.9c0
2025023467,cf98a982.3ca
2025024351,8cb78837.220
2025013305,5f5d2073.c1a
2025041029,9fa60dc8.5fc
2025007930,fc19ebe5.949
2025001230,d83ae1db.54a
2025020508,487f8710.1ff
2025023957,b7551d89.2ec
2025035157,9f072592.a61
2025021284,42a1acf4.259
2025006497,49597ac2.40f
2025021733,c04e7fb2.a27
2025047674,398c89eb.f70
2025002978,56f82cfb.92f
2025014172,e2aca474.b55
2025033387,f89681ea.54b
2025021073,a4e43031.be6
2025041634,c1be47a4.691
2025000746,4ea5abb3.30c
2025037589,28db084d.469
2025006321,2834f2cc.59a
2025038069,b43a030a.691
2025020455,c61e2aac.cd5
2025049010,2d885da5.571
2025000304,a795095f.2af
2025006218,e8dfa9b9.e68
2025003417,e643ba6d.4d3
2025019469,48fd3d26.ed7
2025024642,e77b7434.eae
2025012003,2f511f6d.d1c
2025000051,b23d1a7f.f4d
2025004025,ce56f855.a42
2025024000,ee453a0a.118
2025028881,34b3731f.fbf
2025029136,6ec0d4ee.b72
2025042704,f031df3a.b09
2025040318,b1bf02b9.8ca
2025004351,a7dea314.256
2025007385,44ecb3a9.5ea
2025037571,d35854d9.f62
2025037865,bc4d3a4a.e53
2025018609,22a84d50.bd0
2025025824,895f0607.cde
2025006062,25ad7bba.4de
2025014305,1e0ff2c7.8ba
2025018878,4836d4f9.a72
2025033278,8a96a96e.0bd
2025003073,7c2e6b8e.9ab
2025012466,89f8d5d3.31f
2025029237,384a4bf6.96c
2025003234,08bedbae.be2
2025017290,e9d1c8d7.1b1
2025028121,eff74867.7e5
2025007947,445af36d.9c8
2025012902,90fafad2.0c3
2025010555,6373ce61.e90
2025027090,db2f0f2f.057
2025007460,763aad4d.bf8
2025045249,4fa584f8.a51
2025011804,88d4d19c.f09
2025034768,9bb4ab7f.ef5
2025006111,70dfd01f.e15
2025009896,980b3998.6ba
2025019094,a0c8509a.920
2025007079,ac238583.50e
2025045551,d6135408.be2
2025024862,cd09cdb0.9ae
2025011287,42627a03.972
2025042251,1139df87.393
2025043576,0ee45062.d18
2025028760,b43eeca6.41f
2025046987,400f71fd.2fe
2025042139,34dfa833.212
2025045525,b2acc2d5.4b3
2025049102,bff643a8.2a2
2025031926,48abf177.0b1
2025003113,f2c6be0d.3af
2025040204,73c765bc.5ce
2025031536,a210b1d6.b12
2025037299,4145be21.e65
2025041057,f5785475.20c
2025028046,63ee712a.b7f
2025048161,0e6fa4f6.20d
2025044497,c9e02a60.0e8
2025018500,1e8b7369.978
2025039054,66138815.82a
2025042320,f63e3289.9fa
2025036685,7461bc95.13c
2025038345,ed41affa.70d
2025037332,a8639fe4.712
2025030696,ed0435c9.1f9
2025030274,b89a7d42.371
2025044679,faca11e9.2c2
2025019079,c964fc97.b0c
2025019036,053c9f14.3fc
2025023759,e33245cb.1f5
2025012707,0e24cb61.e7e
2025041109,f6101073.986
2025017904,e4453c66.e6a
2025049825,80cf0e0c.fa7
2025021092,0ba1f05f.578
2025026036,fcb70d99.a86
2025025226,ac70c140.e0f
2025032216,44019e8c.080
2025024614,b959b5e3.380
2025000053,b102b98c.53d
2025035036,dbb8f37b.dca
2025031676,01a00dcb.2d4
2025015196,b93c01be.706
2025033195,cc47423a.a20
2025007539,7b718991.bcd
2025049403,34aacf35.96c
2025012351,cd3d9f82.dfb
2025032766,4995b15f.c24
2025022274,4456e4c7.e01
2025022867,01af997a.b9b
2025015696,114e2a1b.fdf
2025012185,225218bf.e7b
2025044514,5fea7b7b.225
2025020076,e481734f.dfd
2025001798,c183f377.c5f
2025000490,d42472d9.b49
2025002423,0c1543b1.218
2025008972,afe32d4b.ff6
2025040909,79336b36.4e3
2025023611,b940318a.317
2025033744,0c28872e.5ac
2025032935,bdb76f23.354
2025008947,cbb94b9f.cbb
2025030765,595583af.687
2025044222,a45d0422.fb0
2025048463,f1aa3765.ae1
2025046093,0a7a625d.da3
2025009358,ede988a1.d0a
2025004212,8b270697.4c1
2025002623,53a3cf27.961
2025004252,bb56858f.15f
2025034310,3d8d9000.889
2025016082,d7985764.b2e
2025022756,00a841ab.95f
2025003568,6954222b.163
2025042549,3f9d2414.484
2025039639,c6a44797.306
2025013059,40130252.77b
2025012633,45de0207.d4e
2025011089,92e6d2e2.0bc
2025013507,cd0801e1.c32
2025007173,c1d644f1.985
2025044195,6aa12990.9c4
2025046707,b59e188f.e6a
2025040870,4522a0ee.829
2025029843,1040b62f.75d
2025017604,3cb3e92e.344
2025037691,7e2201fa.782
2025011658,164c6b2d.317
2025007115,c33ce22b.6bd
2025036380,a807b9b7.7ed
2025015920,77437c65.d98
2025001747,54126abc.6a8
2025028643,559517f1.f8b
2025036638,4690a14d.49d
2025023173,f14a744b.b8f
2025015987,6795817c.3c3
2025003703,52b34284.46c
2025048691,6cb4fdc5.226
2025030017,eb17a600.f9c
2025021002,07fb2f48.f3c
2025049438,e2f3c906.859
2025015966,e3c9613c.d7f
2025016343,9e056697.d58
2025003929,894ad673.bb4
2025031627,d9f79434.355
2025028750,543a9388.58d
2025020516,fe7d1d5a.7d5
2025010077,e5db0339.87e
2025047490,5b231a42.d59
2025014059,b69203d6.026
2025011256,56bc0cfb.d9b
2025027193,2883de5e.25c
2025045163,5ede8ede.9aa
2025000951,8d445ec3.a0b
2025000395,e05835ac.0d3
2025016683,61c3b865.9df
2025015491,56e34dea.9a9
2025024424,d486b3e3.fa2
2025044060,b3d9a491.22c
2025043650,acf69fd1.4ed
2025004300,f1735d60.c25
2025031376,8b2a6257.5c1
2025032879,6eb67f50.aba
2025029151,cc8724ea.20b
2025046232,7b3d3976.06c
2025024939,92fe7cdc.e21
2025018078,339d7e9a.d6d
2025048589,e4430e79.c8d
2025044873,a3b83792.2e7
2025003833,2c6c0eed.383
2025035150,95950727.4c3
2025044169,dba8e343.df2
2025013549,791ff8f0.f3e
2025037707,1e5548a2.973
2025021712,fb4ee3e1.4cc
2025039903,2bcc2051.a99
2025004884,52962718.652
2025019359,d2503df2.ba6
2025032127,9c0dc52a.453
2025022346,e65d1fcb.5eb
2025048284,16c1503a.182
2025035090,4a3f46c8.a06
2025045959,caebc3ba.2b2
2025017226,b95b95de.278
2025018402,3f8fc6fb.49e
2025027208,9fe016d2.489
2025034550,431e6049.856
2025007660,c28ed3b7.f38
2025010888,1d15290d.1a4
2025004983,7b2a0ce0.469
2025044928,c6c04ac4.624
2025044398,8d1acc30.89c
2025028937,6b15c8a5.326
2025026691,c7f36999.945
2025007242,aea2c364.e16
2025030673,ad6bda63.98a
2025039163,4cec624b.2d9
2025019128,aa49172f.175
2025035239,190a1b54.5f6
2025047843,f4b22094.395
2025033623,1d953e2a.9d7
2025023681,c409e651.804
2025009816,693eba7e.042
2025018655,b0348338.fdb
2025021707,4d8dd2f4.a90
2025045512,d0e0e11e.42e
2025008067,c803fede.29c
2025032571,80623a1f.5f8
2025023696,85d20cb9.2c3
2025007295,010130a2.cf3
2025018605,56ab5690.c88
2025024477,9991167e.62f
2025045760,9634d892.72d
2025022830,990422e2.d33
2025030515,0dbaf160.6c3
2025003761,12d45de6.0da
2025007338,0b0b6d26.8d3
2025009867,7e9a41b1.e98
2025016475,b87d002c.960
2025027680,d529094b.070
2025037034,73aca095.eb5
2025037713,203b2d1a.986
2025004862,6d4f4217.a52
